Year,File Name,Date Delivered,Bibrecord City,Bibrecord Country,Bibrecord Organization,Affiliation City,Affiliation Country,Language,Database,Citation Title
2019,201901539,5/12/2019,Bangkok,Thailand,"Division of Cardiovascular Medicine, Department of Medicine, Faculty of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital",Bangkok,Thailand,eng,"EMBASE, MEDL, REAXYSCAR, SCOPUS, Scopusbase",Transthyretin Amyloidosis Mimicking Obstructive Hypertrophic Cardiomyopathy: A Great Imitator
2019,201901551,7/2/2020,Bangkok,Thailand,"Center of Excellences for Emerging and Re-emerging Infectious Diseases in Animals, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBASE, EMBIO, MEDL, NURSNG, REAXYSCAR, SCOPUS, Scopusbase","Evidence of pandemic H1N1 influenza exposure in dogs and cats, Thailand: A serological survey"
2019,201901568,16/1/2020,Bangkok,Thailand,"Department of Medicine, Faculty of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, Scopusbase",Characteristics and risk factors for antituberculosis drug-induced liver injury in a cohort of patients with cirrhosis in a tertiary referral university teaching hospital in Thailand
2019,201901575,23/2/2021,Pathumwan Bangkok,Thailand,"Petroleum and Petrochemical College, Chulalongkorn University",Bangkok,Thailand,eng,"APILIT, CHEM, CPX, FLX, REAXYSCAR, SCOPUS, Scopusbase",Re-forming of CO2-Containing Natural Gas with Steam and Partial Oxidation over Ni Catalysts in Corona Discharge for Synthesis Gas Production
2019,201901586,17/9/2020,Bangkok,Thailand,"Department of Environmental Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, SNGEO, Scopusbase","An effect-analysis method for species-dependent coral health status in temperature and ammonia: A case study of Acropora sp., Turbinaria sp., and Porites sp."
2019,201901601,22/3/2022,Bangkok,Thailand,"Department of Mechanical Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, SCOPUS, Scopusbase",Development of a prototype of autonomous vehicle for agriculture applications
2019,201901610,2/6/2021,"Pathumwan, Bangkok",Thailand,"Energy Research Institute, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",Energy Efficiency and Safety for Wall Type Air Conditioner with Propane Refrigerant
2019,201901626,11/9/2022,Bangkok,Thailand,"Faculty of Pharmaceutical Sciences, Department of Pharmacognosy and Pharmaceutical Botany, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, MEDL, REAXYS, REAXYSCAR, RMC, SCOPUS, Scopusbase",A new phenanthrene dimer from Dendrobium palpebrae
2019,201901631,23/12/2020,Bangkok,Thailand,"Department of Transfusion Medicine and Clinical Microbiology, Faculty of Allied Health Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",The effect of quail egg and hen egg consumption on low-density lipoprotein oxidation and small dense low-density lipoprotein
2019,201901646,31/5/2021,Bangkok,Thailand,"Department of Preventive and Social Medicine, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"NURSNG, REAXYSCAR, SCOPUS, Scopusbase",Effectiveness of modified health belief model-based intervention to reduce body mass index for age in overweight junior high school students in Thailand
2019,201901655,11/5/2022,Pathumwan,Thailand,"Structural and Computational Biology Research Unit, Department of Biochemistry, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, RMC, SCOPUS, Scopusbase",Butoxy mansonone G inhibits STAT3 and akt signaling pathways in non-small cell lung cancers: Combined experimental and theoretical investigations
2019,201901658,13/9/2021,Bangkok,Thailand,"Department of Pathology, Faculty of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital",Bangkok,Thailand,eng,"EMBASE, NURSNG, REAXYSCAR, SCOPUS, Scopusbase",Comparison of tumor regression grading system in locally advanced esophageal squamous cell carcinoma after preoperative radio-chemotherapy to determine the most accurate system predicting prognosis
2019,201901660,7/10/2019,Phatumwan Bangkok,Thailand,"School of Technopreneurship and Innovation Management, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Innovative inventory pooling system based on computing and optimization techniques
2019,201901666,6/11/2021,Bangkok,Thailand,"Department of Pharmacology, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNEMB, Scopusbase",Combined effects of celecoxib and cepharanthine on human colorectal cancer cells in vitro
2019,201901699,13/2/2020,Bangkok,Thailand,"Dept. of Environmental Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",Predicting the Biomethanation Potential of Some Lignocellulosic Feedstocks using Linear Regression Models: The Effect of Pretreatment
2019,201901703,23/2/2021,Bangkok,Thailand,"Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, FLX, REAXYSCAR, SCOPUS, Scopusbase",Computational fluid dynamics simulation of full breathing cycle for aerosol deposition in trachea: Effect of breathing frequency
2019,201901722,17/6/2021,Bangkok,Thailand,"College of Public Health Science (CPHS), Chulalongkorn University, Institute building 3 (10th-11th floor)",Bangkok,Thailand,eng,"GEO, MEDL, NURSNG, REAXYSCAR, SCOPUS, Scopusbase","Factors affecting the willingness to join community-based health insurance (CBHI) scheme: A case study survey from Savannakhet Province, Lao P.D.R."
2019,201901726,10/2/2020,Bangkok,Thailand,"Department of Chemistry, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYS, REAXYSCAR, SCOPUS, Scopusbase",Synthesis of peroxy-functionalized magnetic mesoporous silica for epoxidation of vinyl acetate
2019,201901729,12/6/2020,Bangkok,Thailand,"Section of Endodontics, Department of Operative Dentistry, Chulalongkorn University",Bangkok,Thailand,eng,"MEDL, NURSNG, REAXYSCAR, SCOPUS, SNEMB, Scopusbase",Cholesterol crystals in periapical lesions of root filled teeth
2019,201901734,8/1/2020,Bangkok,Thailand,"Department of Clinical Chemistry, Faculty of Allied Health Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, CHEM, CPX, EMBASE, EMBIO, MEDL, REAXYSCAR, RMC, SCOPUS, Scopusbase",A folding affinity paper-based electrochemical impedance device for cardiovascular risk assessment
2019,201901760,5/11/2019,Bangkok,Thailand,"Oculoplastic Unit, Department of Ophthalmology, Faculty of Medicine, Chulalongkorn University and King Chulalongkorn Memorial Hospital, Thai Red Cross Society",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNEMB, Scopusbase",Ab interno evisceration
2019,201901765,23/9/2022,Bangkok,Thailand,"Interdisciplinary Program in Environmental Science, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, CPX, EMBASE, EMBIO, FLX, GEO, REAXYSCAR, SCOPUS, SCOPUS, Scopusbase, MEDL",A system dynamics modeling to evaluate flooding impacts on municipal solid waste management services
2019,201901766,13/2/2020,Bangkok,Thailand,"Biochemistry Unit, Department of Physiology, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBIO, MEDL, REAXYSCAR, SCOPUS, SCOPUS, Scopusbase","Alteration of androgen receptor expression, apoptosis and cell proliferation in cryptorchid suckling, nursery and growing-finishing pigs"
2019,201901814,12/4/2020,Bangkok,Thailand,"Department of Pharmacognosy and Pharmaceutical Botany, Chulalongkorn University, Drug and Health Products Innovation Promotion Center (CU.D.HIP), Faculty of Pharmaceutical Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, RMC, SCOPUS, Scopusbase",Bioassay-guided isolation of topoisomerase Ι poison from paphiopedilum callosum (Rchb.f.) stein
2019,201901822,5/4/2023,Bangkok,Thailand,"The Petroleum and Petrochemical College, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNSOC, Scopusbase",Synthesis and characterization of admicelled natural rubber with poly(methyl methacrylate)-co-poly ((3-trimethoxysilyl) propyl methacrylate) and evaluation of the properties of its vulcanizates
2019,201901827,14/2/2020,Bangkok,Thailand,"Department of Animal Husbandry, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase","Combination of rock inhibitor, hypoxia and melatonin improved differentiation of rabbit induced pluripotent stem cells into cardiac progenitor cells"
2019,201901829,12/6/2021,"Pathumwan, Bangkok",Thailand,"Department of Obstetrics, Gynaecology and Reproduction, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase",Accuracy of portable human glucose meter (Accu-chek® performa) for blood glucose measurement in newborn piglets
2019,201901835,7/10/2019,Bangkok,Thailand,"Osteoarthritis and Musculoskeletal Research Unit, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, NURSNG, REAXYSCAR, SCOPUS, Scopusbase",Relative telomere length in blood leukocytes of patients with anterior cruciate ligament injury: A pilot study
2019,201901851,1/12/2021,Bangkok,Thailand,"Center of Excellence in Catalysis for Bioenergy and Renewable Chemicals (CBRC), Department of Chemistry, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCHEM, Scopusbase",Catalytic cracking of biodieselwaste using metal supported SBA-15 mesoporous catalysts
2019,201901884,13/5/2020,"Pathumwan, Bangkok",Thailand,"Department of Pharmacology, Faculty of Dentistry, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, SNEMB, Scopusbase",Hydrogen peroxide masks the bitterness of chlorhexidine mouthwash without affecting its antibacterial activity
2019,201901890,1/10/2019,Bangkok,Thailand,"Department of Operative Dentistry, Chulalongkorn University",Bangkok,Thailand,eng,"MEDL, MOSYEA, NURSNG, REAXYSCAR, SCOPUS, SNEMB, Scopusbase",Influence of Adjuncts to Irrigation in the Disinfection of Large Root Canals
2019,201901891,13/2/2020,Bangkok,Thailand,"Research Unit for Plant-Produced Pharmaceuticals, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, RMC, SCOPUS, Scopusbase",Plant-produced recombinant Osteopontin-Fc fusion protein enhanced osteogenesis
2019,201901898,7/10/2019,Bangkok,Thailand,"Inter-Department Program of Biomedical Sciences, Faculty of Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, MEDL, REAXYSCAR, SCOPUS, SNEMB, Scopusbase","Response to “A comment on ‘Serological evidence of duck Tembusu virus infection in free-grazing ducks, Thailand’”"
2019,201901905,15/10/2019,Bangkok,Thailand,"Center of Excellence for Regenerative Dentistry and Department of Anatomy, Faculty of Dentistry, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBIO, MEDL, MOSYEA, NURSNG, REAXYSCAR, SCOPUS, Scopusbase",Jagged1 promotes mineralization in human bone-derived cells
2019,201901911,10/9/2020,Bangkok,Thailand,"Intelligent Control Automation of Process Systems Research Unit, Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, EMBIO, REAXYSCAR, SCOPUS, Scopusbase",Incorporation of hydrogen by-product from NaOCH3 production for methanol synthesis via CO2 hydrogenation: Process analysis and economic evaluation
2019,201901930,7/2/2020,Bangkok,Thailand,"Nanotec-CU Center of Excellence on Food and Agriculture, Department of Chemistry, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, PCH, REAXYS, REAXYSCAR, SCOPUS, Scopusbase",“Turn on” orange fluorescent probe based on styryl-BODIPY for detection of hypochlorite and its application in live cell imaging
2019,201901936,22/6/2021,Pathumwan,Thailand,"Business Information Technology Devision, Department of Statistics, Faculty of Commerce and Accountancy, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Blockchain characteristics and consensus in modern business processes
2019,201901945,22/3/2022,Bangkok,Thailand,"Department of Mechanical Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, SCOPUS, Scopusbase",Development of automated platform for image capturing and counting algorithm for viral plaque
2019,201901946,22/3/2022,Bangkok,Thailand,"Department of Mechanical Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, SCOPUS, Scopusbase",Thai license plate recognition algorithm with service routine procedure for automatic barrier gate
2019,201901964,23/2/2021,Bangkok,Thailand,"Fuels Research Center, Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"APILIT, CPX, REAXYSCAR, SCOPUS, Scopusbase",Lipid-based biofuel synthesized from palm-olein oil by supercritical ethyl acetate in fixed-bed reactor
2019,201901984,23/2/2021,Bangkok,Thailand,"Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",Effect of plating bath composition on chemical composition and oxygen reduction reaction activity of electrodeposited Pt–Co catalysts
2019,201901986,6/11/2021,Bangkok,Thailand,"Department of Veterinary Physiology, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, MEDL, REAXYSCAR, SCOPUS, SNEMB, Scopusbase",Renal shear wave elastography and urinary procollagen type III amino-terminal propeptide (uPIIINP) in feline chronic kidney disease
2019,201901996,6/8/2022,Bangkok,Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYSCAR, SCOPUS, SCOPUS, Scopusbase","Exploring the comparative effect of silane coupling agents with different functional groups on the cure, mechanical and thermal properties of nano-alumina (Al2O3)-based natural rubber (NR) compounds"
2019,201902017,13/2/2020,Bangkok,Thailand,"Semiconductor Device Research Laboratory, Department of Electrical Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, SCOPUS, Scopusbase",Surface evolution of native silicon oxide layer and its effects on the growth of self-assisted VLS GaAs nanowires
2019,201902025,23/2/2021,Bangkok,Thailand,"Fuels Research Center, Department of Chemical Technology, Faculty of Science, Chulalongkorn University, Pathumwan",Bangkok,Thailand,eng,"CPX, EMBIO, REAXYSCAR, SCOPUS, Scopusbase",CO 2 sorption and sorbent depressurized regeneration in circulating-turbulent fluidized bed regime
2019,201902026,25/10/2019,Bangkok,Thailand,"Department of Microbiology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, EMBIO, PCH, REAXYSCAR, SCOPUS, Scopusbase",Hydrolysate from phosphate supplemented sugarcane leaves for enhanced oil accumulation in Candida sp. NG17
2019,201902027,20/6/2021,Phatumwan Bangkok,Thailand,"School of Technopreneurship and Innovation Management, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Application of Kansei engineering and data mining in developing an ingenious product co-design system
2019,201902028,7/10/2019,Phatumwan Bangkok,Thailand,"School of Technopreneurship and Innovation Management, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Application of artificial intelligent in the prediction of consumer behavior from facebook posts analysis
2019,201902042,7/10/2019,"Patumwan, Bangkok",Thailand,"Program in Biotechnology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,chi,"EMBASE, EMBIO, MEDL, REAXYSCAR, RMC, SCOPUS, Scopusbase",Novel ractopamine–protein carrier conjugation and its application to the lateral flow strip test for ractopamine detection in animal feed一种新型莱克多巴胺-蛋白质载体结合技术在侧向流试纸条检测动物饲料中莱克多巴胺含量中的应用
2019,201902064,24/1/2020,Bangkok,Thailand,"Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYSCAR, SCOPUS, Scopusbase","Isobaric vapor-liquid equilibrium for binary system related to the organophosphoric extractant of D2EHPA + n-dodecane and TBP + n-dodecane at 0.13, 2.40 and 6.67 kPa"
2019,201902072,15/10/2021,Bangkok,Thailand,"Department of Anesthesiology, Faculty of Medicine, King Chulalongkorn Memorial Hospital, The Thai Red Cross Society, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, MEDL, NURSNG, SCOPUS, Scopusbase",Opioid-Sparing Analgesia and Enhanced Recovery After Total Knee Arthroplasty Using Combined Triple Nerve Blocks With Local Infiltration Analgesia
2019,201902086,15/4/2021,Bangkok,Thailand,"Department of Pharmacology and Physiology, Faculty of Pharmaceutical Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBASE, MEDL, REAXYS, REAXYSCAR, RMC, SCOPUS, Scopusbase",Potential P-glycoprotein-mediated herb-drug interaction of phyllanthin at the intestinal absorptive barrier
2019,201902095,6/8/2021,Bangkok,Thailand,"Faculty of Pharmaceutical Sciences, Department of Pharmacognosy and Pharmaceutical Botany, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBASE, EMBIO, MEDL, REAXYS, REAXYSCAR, RMC, SCOPUS, Scopusbase",New dihydrophenanthrenes from Dendrobium infundibulum
2019,201902115,29/12/2022,Bangkok,Thailand,"Interdisciplinary Program of Environmental Science, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"APILIT, CPX, EMBIO, REAXYSCAR, SCOPUS, SNGEO, Scopusbase",3Rs Policy and plastic waste management in Thailand
2019,201902128,2/2/2023,Bangkok,Thailand,"Computer Science Program, Department of Computer Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, SCOPUS, Scopusbase",Abnormality detection in hard disk drive assembly process using support vector machine
2019,201902164,7/10/2019,Patumwan Bangkok,Thailand,"Department of Environmental Engineering, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",TiO2-nanoparticles Coated Forward Osmosis Membranes for Enhanced Filtration of Textile Effluent
2019,201902175,13/2/2020,Bangkok,Thailand,"Technopreneurship and Innovation Management Program, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",Determinant of Startups' Fund-raising Value: Entrepreneur and Firm Characteristic
2019,201902182,6/10/2022,Bangkok,Thailand,"Graduate Program in Clinical Biochemistry and Molecular Medicine, Department of Clinical Chemistry, Faculty of Allied Health Sciences, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, CHEM, CPX, MEDL, REAXYSCAR, SCOPUS, Scopusbase",In situ paper-based 3D cell culture for rapid screening of the anti-melanogenic activity
2019,201902183,28/12/2019,Bangkok,Thailand,"Faculty of Engineering, Biomedical Engineering Program, Chulalongkorn University",Bangkok,Thailand,eng,"CHEM, CPX, REAXYSCAR, SCOPUS, SCOPUS, Scopusbase","Beads fabricated from alginate, hyaluronic acid, and gelatin using ionic crosslinking and layer-by-layer coating techniques for controlled release of gentamicin"
2019,201902241,15/10/2020,Bangkok,Thailand,"Inter-Disciplinary Program of Pharmacology, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, Scopusbase",Eriodictyol attenuates hydrogen peroxide-induced cell death in neuronal sh-sy5y cells
2019,201902331,30/1/2020,Bangkok,Thailand,"Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Comparative study of travel behavior between Thai and Japanese informal transport users: A case study of silor services in the Sukhumvit area
2019,201902356,9/6/2022,Bangkok,Thailand,"Institute of Biotechnology and Genetic Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"SCOPUS, SNBOOK, Scopusbase",Spore-forming lactic acid bacteria and their abilities for utilization
2019,201902360,31/3/2021,Bangkok,Thailand,"Interdisciplinary Program in Pharmacology, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, Scopusbase","Effect of pomelo juice on the pharmacokinetics of simvastatin, CYP3A2 Activity and Mdr1a, Mdr1b and Slc21a5 expressions in rats"
2019,201902397,3/9/2020,Bangkok,Thailand,"Department of Physiology, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, Scopusbase","Gastric Cancer in Thai Patients, Helicobacter pylori and Human Epidermal Growth Factor Receptor 2 (HER2) Status"
2019,201902398,1/1/2020,Bangkok,Thailand,"Department of Medicine, Faculty of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital, Thai Red Cross Society",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, Scopusbase",Using nutrition risk scores to predict hospital length of stay in mild acute pancreatitis: A prospective cohort study
2019,201902401,23/2/2021,Bangkok,Thailand,"Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, EMBIO, REAXYSCAR, SCOPUS, Scopusbase",Facile fabrication of mesostructured natural rubber/silica nanocomposites with enhanced thermal stability and hydrophobicity
2019,201902414,23/2/2021,Bangkok,Thailand,"petroleum and petrochemical college, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",Influence of partially-substituted Zr into Mg4.78Al layered double oxide on glycerol conversion to valuable specialty bio-based chemicals
2019,201902419,17/3/2020,Bangkok,Thailand,"Division of Medical Oncology, Department of Medicine, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBASE, MEDL, REAXYSCAR, SCOPUS, Scopusbase",Feasibility technique of low-passage in vitro drug sensitivity testing of malignant pleural effusion from advanced-stage non-small cell lung cancer for prediction of clinical outcome
2019,201902428,13/12/2019,Bangkok,Thailand,"Department of Computer Engineer, Faculty of Engineering, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, SCOPUS, Scopusbase",2019 Thai General Election: A Twitter Analysis
2019,201902445,2/5/2020,Bangkok,Thailand,"Division of Dermatology, Department of Medicine, Faculty of Medicine, Skin and Allergy Research Unit, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, MEDL, REAXYSCAR, SCOPUS, Scopusbase",A quicker tzanck smear with methylene blue stain for diagnosis of herpesvirus skin infections: A comparative study of giemsa stain
2019,201902451,28/11/2019,Bangkok,Thailand,"Antimicrobial Resistance and Stewardship Research Unit, Department of Microbiology, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, Scopusbase","Epidemiology of mucormycosis in a Thai tertiary-care hospital, King Chulalongkorn Memorial Hospital, Bangkok, during 2006 to 2016"
2019,201902453,23/11/2019,"Pathumwan, Bangkok",Thailand,"Department of Veterinary Physiology, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, EMBIO, GEO, REAXYSCAR, SCOPUS, Scopusbase",Corrigendum: Porcine bile powder supplementation of a high fat broiler diet in relation to growth performance and nutrient digestion (Animal Production Science (2019) 59 (1310-1317) DOI: 10.1071/AN18190)
2019,201902481,15/8/2023,"Phathumwan, Bangkok",Thailand,"Nanoscience and Technology, Graduate school, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Material development of perpendicular recording for high areal density hard disk drives
2019,201902499,2/12/2020,Bangkok,Thailand,"Institute of Asian Studies, Chulalongkorn University",Bangkok,Thailand,eng,"SCOPUS, SNSOC, Scopusbase","The mediating effect of organizational culture on the relationship between total quality management, entrepreneurial orientation and performance: A case of Thai Universities"
2019,201902501,18/12/2019,Bangkok,Thailand,"Interdisciplinary Program of Biomedical Sciences, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, RMC, SCOPUS, Scopusbase","Analysis of the spike, ORF3, and nucleocapsid genes of porcine epidemic diarrhea virus circulating on Thai swine farms, 2011–2016"
2019,201902502,19/11/2021,Bangkok,Thailand,"Department of Materials Science, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Synthesis of Cationic Waterborne Polyurethanes from Waste Frying Oil as Antibacterial Film Coatings
2019,201902507,5/2/2020,Bangkok,Thailand,"Institute of Asian Studies, Chulalongkorn University",Bangkok,Thailand,eng,"SCOPUS, SNSOC, Scopusbase",An advance prototype for investigating eco-friendly behavior
2019,201902509,31/10/2019,Bangkok,Thailand,"Department of Obstetrics and Gynecology, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Subsequence pregnancy outcomes after treatment of gestational trophoblastic disease in King Chulalongkorn Memorial Hospital
2019,201902510,31/10/2019,Bangkok,Thailand,"Female Pelvic Medicine and Reconstructive surgery Division, Department of Obstetrics and Gynecology, Faculty of Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Factors associated with lower urinary tract symptoms in Thai women with uterine leiomyomas
2019,201902519,1/11/2021,Bangkok,Thailand,"Department of Educational Technology and Communications, Faculty of Education, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYSCAR, SCOPUS, Scopusbase",A trackable augmented learning media system for a higher education level
2019,201902521,30/11/2021,Bangkok,Thailand,"Division of Neonatology, Department of Pediatrics, Faculty of Medicine, King Chulalongkorn Memorial Hospital, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase","The surge of maternal and congenital syphilis in a tertiary care center in Bangkok, Thailand"
2019,201902544,12/8/2021,Bangkok,Thailand,"Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase",Applying the new theory to assessment criteria of agricultural water management schemes for sustainable rain-fed agriculture in Thailand
2019,201902549,22/10/2019,Bangkok,Thailand,"Environment, Development and Sustainability, Graduate School, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, Scopusbase","Sustainable transition models for municipal solid waste management: A case study of saraburi provincial administration organization, Thailand"
2019,201902551,23/2/2021,Bangkok,Thailand,"Fuels Research Center, Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"REAXYSCAR, SCOPUS, SNCPX, Scopusbase",Carbon dioxide capture from flue gas using a potassium-based sorbent in a circulating-turbulent fluidized bed
2019,201902574,17/6/2021,Bangkok,Thailand,"Department of Biotechnology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CABS, REAXYSCAR, SCOPUS, Scopusbase","Annual reproductive cycle of peanut worm, Sipunculus nudus from Thailand"
2019,201902586,6/10/2019,Bangkok,Thailand,"Division of Gastroenterology, Department of Medicine, Faculty of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital",Bangkok,Thailand,eng,"EMBASE, REAXYSCAR, SCOPUS, SNEMB, Scopusbase",Bimodal chromoendoscopy with confocal laser endomicroscopy for the detection of early esophageal squamous cell neoplasms
2019,201902588,23/2/2021,Bangkok,Thailand,"Department of Chemical Technology, Faculty of Science, Chulalongkorn University",Bangkok,Thailand,eng,"CPX, REAXYS, REAXYSCAR, SCOPUS, Scopusbase",Natural rubber latex foam with particulate fillers for carbon dioxide adsorption and regeneration
2019,201902589,2/11/2019,"Pathumwan, Bangkok",Thailand,"Department of Veterinary Surgery, Faculty of Veterinary Science, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase",Efficacy of ultrasonic dissection device in staphylectomy surgery in Brachycephalic Airway Obstructive Syndrome (BAOS) dogs
2019,201902590,2/11/2019,Bangkok,Thailand,"Department of Veterinary Medicine, Chulalongkorn University",Bangkok,Thailand,eng,"EMBASE, EMBIO, REAXYSCAR, SCOPUS, SNCABS, Scopusbase","Epidemiology of characteristics and risk factors for overweight in cats visiting an animal hospital in Bangkok, Thailand"
